E;L;O;NG;A;P;Navegador Web;Passeio escolar;Jogos;Língua Portuguesa
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Leitura;Educação Física
E;L;O;NG;A;P;Navegador Web;Biblioteca;Leitura;Educação Física
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Leitura;Educação Física
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Leitura;Artes
E;L;O;NG;A;P;Navegador Web;Biblioteca;Leitura;Artes
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Leitura;Artes
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Leitura;Geografia
E;L;O;NG;A;P;Navegador Web;Biblioteca;Leitura;Geografia
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Leitura;Geografia
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Leitura;História
E;L;O;NG;A;P;Navegador Web;Biblioteca;Leitura;História
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Leitura;História
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Leitura;Ciências
E;L;O;NG;A;P;Navegador Web;Biblioteca;Leitura;Ciências
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Leitura;Ciências
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Leitura;Matemática
E;L;O;NG;A;P;Navegador Web;Biblioteca;Leitura;Matemática
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Leitura;Matemática
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Leitura;Língua Portuguesa
E;L;O;NG;A;P;Navegador Web;Biblioteca;Leitura;Língua Portuguesa
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Leitura;Língua Portuguesa
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Palestra;Educação Física
E;L;O;NG;A;P;Navegador Web;Biblioteca;Palestra;Educação Física
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Palestra;Educação Física
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Palestra;Artes
E;L;O;NG;A;P;Navegador Web;Biblioteca;Palestra;Artes
